key,neighborhood,district,year,crimes_total,robbery,street_handbag_roberry,physical_injuries_total,dangerous_serious_bodily_harm,dep_of_liberty_coercion_threats_stalking,theft_total,theft_of_motor_vehicles,theft_parts_motor_vehicles,bike_theft,res_burglarly,arson_offense_total,arson,prop_damage_total,prop_damage_graffiti,drugs,neighborhood_offence
101001,Marzahn Nord,Marzahn-Hellersdorf,2013," 9,858 ", 139 , 65 ," 1,614 ", 326 , 487 ," 3,389 ", 222 , 535 , 378 , 131 , 126 , 48 ," 1,209 ", 191 , 135 ," 3,215 "
101002,Marzahn Mitte,Marzahn-Hellersdorf,2013," 11,324 ", 162 , 57 ," 1,666 ", 353 , 388 ," 4,291 ", 224 , 991 , 316 , 94 , 94 , 33 ," 1,032 ", 131 , 153 ," 2,972 "
101003,Marzahn Süd,Marzahn-Hellersdorf,2013," 10,684 ", 123 , 49 , 973 , 197 , 323 ," 4,523 ", 403 , 901 , 310 , 101 , 38 , 16 ," 1,090 ", 340 , 60 ," 2,194 "
102004,Hellersdorf Nord,Marzahn-Hellersdorf,2013," 12,189 ", 150 , 84 ," 2,034 ", 405 , 558 ," 4,242 ", 132 , 573 , 492 , 69 , 198 , 72 ," 1,641 ", 426 , 231 ," 3,843 "
102005,Hellersdorf Ost,Marzahn-Hellersdorf,2013," 8,254 ", 132 , 79 , 946 , 159 , 391 ," 2,866 ", 95 , 370 , 629 , 74 , 100 , 48 ," 1,126 ", 174 , 169 ," 2,311 "
102006,Hellersdorf Süd,Marzahn-Hellersdorf,2013," 7,500 ", 119 , 74 ," 1,093 ", 196 , 348 ," 2,606 ", 127 , 458 , 409 , 82 , 90 , 12 , 921 , 282 , 127 ," 2,296 "
103007,Biesdorf,Marzahn-Hellersdorf,2013," 8,569 ", 35 , 16 , 635 , 86 , 247 ," 4,704 ", 133 ," 1,086 ", 725 , 216 , 55 , 27 , 780 , 98 , 67 ," 1,235 "
104008,Kaulsdorf,Marzahn-Hellersdorf,2013," 5,688 ", 43 , 16 , 365 , 70 , 188 ," 2,622 ", 86 , 879 , 445 , 440 , 32 , 16 , 558 , 118 , 32 , 852 
104009,Mahlsdorf,Marzahn-Hellersdorf,2013," 5,665 ", 33 , 11 , 321 , 55 , 199 ," 2,748 ", 148 , 783 , 299 , 414 , 7 , -   , 561 , 214 , 41 , 665 
110000,Lichtenberg,Lichtenberg-Total,2013," 9,983 ", 107 , 49 , 927 , 190 , 287 ," 4,600 ", 236 , 818 , 562 , 195 , 80 , 35 ," 1,108 ", 271 , 156 ," 2,325 "
111001,Malchow,Lichtenberg,2013," 8,991 ", 47 , -   , 536 , 70 , 233 ," 5,497 ", 93 , 932 , 186 , 815 , 70 , 70 , 629 , 70 , 116 ," 1,141 "
111002,Neu-Hohenschönhausen Nord,Lichtenberg,2013," 7,895 ", 94 , 47 ," 1,183 ", 217 , 264 ," 2,902 ", 98 , 420 , 351 , 65 , 43 , 25 , 782 , 163 , 232 ," 2,507 "
111003,Neu-Hohenschönhausen Süd,Lichtenberg,2013," 8,738 ", 124 , 31 ," 1,077 ", 189 , 236 ," 3,688 ", 224 , 444 , 301 , 154 , 66 , 23 , 931 , 112 , 151 ," 2,375 "
112004,Alt-Hohenschönhausen Nord,Lichtenberg,2013," 11,955 ", 96 , 22 , 808 , 141 , 311 ," 6,170 ", 178 ," 1,038 ", 274 , 326 , 67 , 37 ," 1,387 ", 245 , 96 ," 2,366 "
112005,Alt-Hohenschönhausen Süd,Lichtenberg,2013," 8,523 ", 95 , 44 , 661 , 122 , 298 ," 4,495 ", 231 , 912 , 498 , 224 , 47 , 14 , 997 , 234 , 108 ," 2,370 "
113006,Fennpfuhl,Lichtenberg,2013," 7,752 ", 78 , 44 , 781 , 147 , 228 ," 3,537 ", 228 , 759 , 578 , 137 , 53 , 12 , 962 , 225 , 75 ," 1,859 "
113007,Alt-Lichtenberg,Lichtenberg,2013," 15,670 ", 123 , 72 ," 1,349 ", 354 , 398 ," 7,371 ", 239 ," 1,218 ", 661 , 203 , 68 , 36 ," 1,365 ", 350 , 195 ," 3,196 "
113008,Frankfurter Allee Süd,Lichtenberg,2013," 15,898 ", 181 , 101 ," 1,067 ", 191 , 312 ," 6,897 ", 322 ," 1,007 "," 1,369 ", 161 , 81 , 30 ," 1,389 ", 383 , 453 ," 2,567 "
114009,Neu-Lichtenberg,Lichtenberg,2013," 9,363 ", 97 , 40 , 779 , 160 , 207 ," 4,493 ", 240 , 653 , 916 , 100 , 77 , 47 ," 1,016 ", 323 , 187 ," 2,095 "
114010,Friedrichsfelde Nord,Lichtenberg,2013," 11,341 ", 111 , 37 ," 1,138 ", 266 , 355 ," 5,253 ", 362 ," 1,027 ", 296 , 288 , 148 , 52 ," 1,049 ", 229 , 140 ," 2,534 "
114011,Friedrichsfelde Süd,Lichtenberg,2013," 5,979 ", 102 , 33 , 602 , 122 , 224 ," 2,650 ", 187 , 508 , 350 , 199 , 41 , 12 , 776 , 309 , 53 ," 1,524 "
115012,Rummelsburger Bucht,Lichtenberg,2013," 10,721 ", 120 , 90 , 571 , 210 , 210 ," 5,345 ", 240 ," 1,321 ", 991 , 270 , 511 , 180 ," 1,862 ", 390 , 270 ," 1,832 "
115013,Karlshorst,Lichtenberg,2013," 6,511 ", 43 , 21 , 455 , 103 , 180 ," 3,526 ", 257 , 759 , 669 , 287 , 77 , 43 , 828 , 146 , 26 ," 1,454 "
120000,Reinickendorf,Reinickendorf-Total,2013," 11,963 ", 145 , 71 ," 1,115 ", 247 , 461 ," 5,260 ", 107 ," 1,009 ", 541 , 362 , 73 , 33 ," 1,083 ", 174 , 397 ," 2,720 "
121001,Ost 1 - Reginhardstraße,Reinickendorf,2013," 11,237 ", 138 , 50 ," 1,504 ", 376 , 637 ," 4,523 ", 107 , 702 , 602 , 303 , 58 , 38 , 978 , 123 , 457 ," 3,710 "
121002,Ost 2 - Alt-Reinickendorf,Reinickendorf,2013," 12,555 ", 159 , 54 ," 1,153 ", 224 , 480 ," 5,272 ", 132 ," 1,095 ", 654 , 232 , 112 , 50 ," 1,156 ", 197 , 545 ," 2,878 "
122003,West 4 - Auguste-Viktoria-Allee,Reinickendorf,2013," 12,888 ", 159 , 60 ," 1,276 ", 310 , 620 ," 5,147 ", 119 , 644 , 441 , 246 , 56 , 36 ," 1,284 ", 191 , 358 ," 3,164 "
122004,West 1 - Tegel-Süd/Flughafensee,Reinickendorf,2013," 13,225 ", 101 , 27 ," 1,185 ", 289 , 538 ," 4,375 ", 81 ," 1,131 ", 377 , 545 , 61 , 40 , 922 , 108 ," 1,508 "," 2,901 "
122005,West 5 - Tegel,Reinickendorf,2013," 17,975 ", 217 , 118 ," 1,303 ", 345 , 444 ," 8,864 ", 109 , 701 , 938 , 188 , 39 , 30 ," 1,471 ", 326 , 336 ," 2,872 "
124006,West 2 - Heiligensee/Konradshöhe,Reinickendorf,2013," 5,677 ", 13 , 13 , 388 , 67 , 196 ," 2,753 ", 67 ," 1,136 ", 322 , 539 , 42 , 17 , 902 , 171 , 100 ," 1,170 "
124007,Nord 1 - Frohnau/Hermsdorf,Reinickendorf,2013," 6,176 ", 64 , 21 , 341 , 67 , 140 ," 3,573 ", 125 ," 1,166 ", 804 , 624 , 18 , 3 , 685 , 164 , 52 , 974 
125008,West 3 - Borsigwalde/Freie Scholle,Reinickendorf,2013," 7,986 ", 88 , 38 , 707 , 169 , 300 ," 3,915 ", 69 , 582 , 432 , 400 , 94 , 25 , 688 , 81 , 156 ," 1,588 "
125009,Nord 2 - Waidmannslust/Wittenau/Lübars,Reinickendorf,2013," 10,859 ", 145 , 67 ," 1,027 ", 202 , 411 ," 5,312 ", 71 , 919 , 555 , 333 , 44 , 13 , 862 , 215 , 289 ," 2,168 "
126010,Rollbergesiedlung,Reinickendorf,2013," 12,499 ", 164 , 106 , 961 , 246 , 434 ," 5,616 ", 59 , 938 , 305 , 422 , 59 , 35 ," 1,266 ", 164 , 176 ," 2,497 "
126011,MV Nord,Reinickendorf,2013," 13,914 ", 291 , 187 ," 1,856 ", 461 , 672 ," 6,343 ", 141 , 955 , 345 , 174 , 104 , 33 ," 1,249 ", 116 , 461 ," 4,570 "
126012,MV Süd,Reinickendorf,2013," 8,368 ", 89 , 64 ," 1,168 ", 185 , 451 ," 3,544 ", 24 , 757 , 395 , 201 , 121 , 56 , 878 , 64 , 185 ," 2,907 "
010000,Mitte,Mitte-Total,2014," 26,005 ", 289 , 148 ," 1,930 ", 494 , 593 ," 11,942 ", 152 ," 1,239 "," 1,330 ", 434 , 87 , 36 ," 1,539 ", 332 , 820 ," 4,472 "
011001,Tiergarten Süd,Mitte,2014," 38,738 ", 527 , 337 ," 3,527 ", 981 , 885 ," 18,220 ", 117 ," 1,529 "," 1,427 ", 512 , 59 , 37 ," 1,683 ", 212 ," 1,068 "," 7,208 "
011002,Regierungsviertel,Mitte,2014," 86,715 ", 507 , 166 ," 4,553 ", 952 ," 1,117 "," 45,577 ", 103 ," 1,852 "," 3,839 ", 538 , 31 , 21 ," 3,735 "," 1,438 ", 807 ," 8,608 "
011003,Alexanderplatz,Mitte,2014," 42,672 ", 401 , 210 ," 2,601 ", 752 , 684 ," 21,235 ", 169 ," 1,375 "," 2,147 ", 486 , 89 , 34 ," 2,294 ", 686 , 938 ," 5,861 "
011004,Brunnenstraße Süd,Mitte,2014," 15,983 ", 124 , 55 , 640 , 113 , 233 ," 8,235 ", 204 , 836 ," 1,788 ", 462 , 22 , 4 ," 1,363 ", 560 , 265 ," 2,758 "
012005,Moabit West,Mitte,2014," 16,357 ", 175 , 73 ," 1,240 ", 341 , 347 ," 6,006 ", 166 ," 1,081 ", 906 , 268 , 79 , 34 ," 1,058 ", 184 , 468 ," 2,734 "
012006,Moabit Ost,Mitte,2014," 28,979 ", 150 , 83 ," 1,635 ", 431 , 487 ," 10,532 ", 117 ," 1,134 "," 1,176 ", 272 , 114 , 53 ," 1,321 ", 225 ," 1,059 "," 3,511 "
013007,Osloer Straße,Mitte,2014," 22,418 ", 299 , 140 ," 2,025 ", 512 , 582 ," 10,271 ", 81 ," 1,089 ", 922 , 545 , 89 , 32 ," 1,218 ", 124 , 690 ," 4,359 "
013008,Brunnenstraße Nord,Mitte,2014," 20,044 ", 298 , 130 ," 1,701 ", 455 , 590 ," 8,926 ", 185 ," 1,089 "," 1,020 ", 488 , 127 , 52 ," 1,481 ", 317 , 780 ," 4,227 "
014009,Parkviertel,Mitte,2014," 16,046 ", 206 , 106 ," 1,449 ", 349 , 529 ," 7,706 ", 134 ," 1,049 ", 813 , 407 , 60 , 18 ," 1,031 ", 113 , 425 ," 3,792 "
014010,Wedding Zentrum,Mitte,2014," 18,863 ", 237 , 123 ," 1,846 ", 513 , 632 ," 6,829 ", 110 , 866 , 772 , 466 , 60 , 31 ," 1,185 ", 259 , 893 ," 4,181 "
020000,Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg-Total,2014," 22,646 ", 342 , 237 ," 1,735 ", 553 , 441 ," 10,484 ", 177 ," 1,131 "," 1,578 ", 329 , 114 , 40 ," 1,833 ", 370 ," 1,107 "," 4,035 "
021001,Südliche  Friedrichstadt,Friedrichshain-Kreuzberg,2014," 27,216 ", 331 , 203 ," 1,754 ", 537 , 564 ," 10,689 ", 125 ," 2,022 "," 1,182 ", 406 , 103 , 33 ," 1,473 ", 261 , 519 ," 3,971 "
022002,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,2014," 17,093 ", 181 , 91 ," 1,408 ", 387 , 395 ," 7,874 ", 155 , 858 ," 1,593 ", 368 , 80 , 29 ," 1,235 ", 315 , 329 ," 2,984 "
023003,Nördliche Luisenstadt,Friedrichshain-Kreuzberg,2014," 31,283 ", 530 , 361 ," 2,426 ", 990 , 525 ," 14,145 ", 117 , 812 ," 1,834 ", 432 , 174 , 61 ," 1,961 ", 596 ," 1,651 "," 4,903 "
023004,Südliche Luisenstadt,Friedrichshain-Kreuzberg,2014," 25,828 ", 642 , 491 ," 2,093 ", 989 , 422 ," 10,260 ", 112 , 794 ," 1,367 ", 314 , 191 , 65 ," 1,797 ", 574 ," 3,251 "," 4,459 "
024005,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg,2014," 11,722 ", 135 , 91 , 801 , 205 , 318 ," 6,403 ", 296 ," 1,158 ", 984 , 313 , 78 , 26 ," 1,162 ", 157 , 118 ," 2,734 "
024006,Karl-Marx-Allee Süd,Friedrichshain-Kreuzberg,2014," 27,391 ", 354 , 232 ," 2,388 ", 679 , 443 ," 14,423 ", 169 ," 1,282 "," 1,502 ", 194 , 67 , 21 ," 2,130 ", 426 ," 1,169 "," 4,632 "
025007,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,2014," 16,001 ", 57 , 32 ," 1,024 ", 231 , 302 ," 7,359 ", 256 , 690 ," 1,664 ", 249 , 96 , 36 ," 1,881 ", 260 , 213 ," 3,441 "
025008,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,2014," 21,255 ", 329 , 230 ," 1,836 ", 627 , 331 ," 10,642 ", 139 , 706 ," 1,738 ", 296 , 89 , 39 ," 2,335 ", 449 ," 1,325 "," 4,294 "
030000,Pankow,Pankow-Total,2014," 10,468 ", 82 , 45 , 680 , 167 , 250 ," 5,788 ", 215 , 808 ," 1,226 ", 299 , 45 , 18 ," 1,050 ", 272 , 131 ," 2,226 "
031001,Buch,Pankow,2014," 10,460 ", 42 , 21 , 866 , 231 , 538 ," 5,324 ", 210 ," 1,335 ", 671 , 168 , 133 , 56 ," 1,209 ", 259 , 140 ," 2,124 "
032002,Blankenfelde/Niederschönhausen,Pankow,2014," 5,736 ", 27 , 8 , 418 , 114 , 217 ," 2,803 ", 87 , 608 , 463 , 311 , 42 , 11 , 501 , 84 , 46 ," 1,147 "
032003,Buchholz,Pankow,2014," 5,190 ", 12 , 6 , 385 , 93 , 169 ," 2,642 ", 122 , 443 , 292 , 222 , 12 , -   , 542 , 157 , 52 , 834 
033004,Karow,Pankow,2014," 4,272 ", 21 , 16 , 278 , 43 , 123 ," 2,152 ", 48 , 476 , 557 , 268 , 11 , -   , 519 , 48 , 48 , 766 
033005,Blankenburg/Heinersdorf/Märchenland,Pankow,2014," 10,279 ", 56 , 7 , 544 , 132 , 321 ," 5,784 ", 118 , 927 , 746 , 369 , 49 , 49 , 711 , 98 , 35 ," 1,303 "
034006,Schönholz/Wilhelmsruh/Rosenthal,Pankow,2014," 6,412 ", 52 , 17 , 322 , 35 , 219 ," 3,554 ", 109 , 627 , 575 , 385 , 23 , -   , 638 , 115 , 81 ," 1,225 "
034007,Pankow Zentrum,Pankow,2014," 10,434 ", 97 , 56 , 512 , 109 , 215 ," 6,414 ", 159 , 674 ," 1,807 ", 203 , 74 , 32 , 868 , 200 , 106 ," 2,010 "
034008,Pankow Süd,Pankow,2014," 7,484 ", 78 , 45 , 484 , 144 , 222 ," 4,196 ", 207 , 643 ," 1,165 ", 216 , 39 , 30 , 871 , 168 , 45 ," 1,967 "
035009,Weißensee,Pankow,2014," 8,991 ", 75 , 37 , 800 , 190 , 299 ," 4,731 ", 184 , 607 , 736 , 187 , 43 , 12 ," 1,004 ", 216 , 98 ," 2,304 "
035010,Weißensee Ost,Pankow,2014," 8,775 ", 33 , 27 , 944 , 179 , 339 ," 3,863 ", 173 , 858 , 519 , 239 , 53 , 13 ," 1,150 ", 206 , 160 ," 2,107 "
036011,Prenzlauer Berg Nordwest,Pankow,2014," 13,873 ", 152 , 88 , 801 , 248 , 204 ," 7,805 ", 204 , 921 ," 2,065 ", 180 , 44 , 16 ," 1,125 ", 332 , 236 ," 2,850 "
036012,Prenzlauer Berg Nord,Pankow,2014," 12,160 ", 117 , 49 , 591 , 136 , 192 ," 7,383 ", 301 , 799 ," 2,061 ", 143 , 26 , 15 ," 1,047 ", 460 , 124 ," 2,287 "
036013,Helmholtzplatz,Pankow,2014," 10,559 ", 41 , 14 , 624 , 181 , 145 ," 6,646 ", 213 , 489 ," 1,633 ", 430 , 32 , 18 , 968 , 317 , 86 ," 2,728 "
036014,Prenzlauer Berg Ost,Pankow,2014," 16,887 ", 107 , 59 , 919 , 234 , 234 ," 8,927 ", 360 ," 1,192 "," 1,358 ", 305 , 40 , 16 ," 2,099 ", 879 , 190 ," 2,661 "
037015,Prenzlauer Berg Südwest,Pankow,2014," 14,834 ", 96 , 52 ," 1,252 ", 379 , 223 ," 8,966 ", 247 , 757 ," 1,690 ", 745 , 28 , 8 ," 1,355 ", 435 , 116 ," 3,672 "
037016,Prenzlauer Berg Süd,Pankow,2014," 8,992 ", 41 , 22 , 451 , 88 , 155 ," 5,318 ", 312 , 713 ," 1,199 ", 432 , 38 , 19 , 982 , 218 , 92 ," 2,317 "
040000,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf-Total,2014," 16,496 ", 198 , 105 ," 1,188 ", 281 , 462 ," 8,300 ", 237 ," 1,446 ", 964 , 540 , 41 , 18 ," 1,059 ", 238 , 374 ," 3,108 "
041001,Charlottenburg Nord,Charlottenburg-Wilmersdorf,2014," 14,932 ", 252 , 134 ," 1,576 ", 316 , 595 ," 6,273 ", 284 ," 2,027 ", 338 , 407 , 48 , 21 ," 1,201 ", 263 , 847 ," 3,887 "
042002,Heerstraße,Charlottenburg-Wilmersdorf,2014," 11,421 ", 111 , 71 ," 1,193 ", 379 , 285 ," 5,604 ", 427 ," 1,581 ", 466 , 759 , 8 , 8 ," 1,446 ", 577 , 158 ," 2,268 "
042003,Westend,Charlottenburg-Wilmersdorf,2014," 16,804 ", 137 , 92 , 783 , 163 , 414 ," 10,066 ", 236 ," 1,478 ", 713 , 414 , 44 , 30 , 964 , 170 , 66 ," 2,778 "
043004,Schloss Charlottenburg,Charlottenburg-Wilmersdorf,2014," 11,979 ", 129 , 31 , 982 , 240 , 357 ," 5,899 ", 141 , 927 ," 1,071 ", 398 , 31 , 14 ," 1,011 ", 340 , 271 ," 2,674 "
043005,Mierendorffplatz,Charlottenburg-Wilmersdorf,2014," 14,415 ", 277 , 108 , 890 , 263 , 452 ," 5,808 ", 108 ," 1,383 ", 479 , 283 , 27 , -   , 789 , 121 , 830 ," 2,435 "
043006,Otto-Suhr-Allee/Kantstraße,Charlottenburg-Wilmersdorf,2014," 21,694 ", 223 , 102 ," 1,358 ", 293 , 584 ," 10,951 ", 153 ," 1,057 "," 1,445 ", 467 , 47 , 15 ," 1,203 ", 206 , 444 ," 3,527 "
044007,Grunewald,Charlottenburg-Wilmersdorf,2014," 8,987 ", 71 , 43 , 434 , 114 , 239 ," 5,112 ", 342 ," 1,633 ", 315 ," 1,319 ", 33 , 16 , 705 , 163 , 81 ," 2,268 "
044008,Schmargendorf,Charlottenburg-Wilmersdorf,2014," 6,485 ", 53 , 31 , 475 , 65 , 202 ," 3,773 ", 121 , 779 , 776 , 537 , 28 , 9 , 478 , 68 , 68 ," 1,502 "
045009,Halensee,Charlottenburg-Wilmersdorf,2014," 15,217 ", 139 , 69 , 951 , 208 , 508 ," 6,873 ", 273 ," 1,290 ", 805 , 562 , 31 , 23 , 974 , 200 , 304 ," 2,822 "
045010,Lietzenburger Straße,Charlottenburg-Wilmersdorf,2014," 31,912 ", 397 , 205 ," 2,449 ", 769 , 639 ," 15,538 ", 300 ," 1,816 "," 1,064 ", 631 , 69 , 28 ," 1,585 ", 446 , 544 ," 5,108 "
045011,Volkspark Wilmersdorf,Charlottenburg-Wilmersdorf,2014," 11,577 ", 149 , 96 , 763 , 156 , 281 ," 5,894 ", 185 ," 1,257 "," 1,212 ", 477 , 26 , 15 , 778 , 190 , 177 ," 2,125 "
050000,Spandau,Spandau-Total,2014," 11,634 ", 151 , 86 ," 1,196 ", 272 , 434 ," 5,001 ", 137 , 828 , 515 , 244 , 76 , 31 ," 1,074 ", 136 , 241 ," 2,813 "
051001,Hakenfelde,Spandau,2014," 6,501 ", 74 , 44 , 658 , 183 , 279 ," 2,996 ", 144 , 610 , 275 , 153 , 74 , 26 , 715 , 31 , 140 ," 1,613 "
051002,Falkenhagener Feld,Spandau,2014," 8,037 ", 86 , 30 ," 1,039 ", 218 , 344 ," 3,010 ", 78 , 561 , 415 , 248 , 71 , 25 , 840 , 81 , 147 ," 2,428 "
051003,Spandau Mitte,Spandau,2014," 18,458 ", 284 , 184 ," 1,887 ", 442 , 596 ," 7,920 ", 106 , 989 , 869 , 158 , 75 , 29 ," 1,497 ", 232 , 619 ," 4,562 "
052004,Brunsbütteler Damm,Spandau,2014," 6,856 ", 58 , 45 , 570 , 156 , 334 ," 3,386 ", 147 , 619 , 267 , 321 , 58 , 18 , 610 , 62 , 107 ," 1,475 "
052005,Heerstraße,Spandau,2014," 9,692 ", 132 , 93 ," 1,273 ", 239 , 438 ," 3,682 ", 128 , 542 , 364 , 264 , 111 , 36 ," 1,041 ", 71 , 103 ," 3,058 "
052006,Wilhelmstadt,Spandau,2014," 16,392 ", 179 , 79 ," 1,541 ", 372 , 539 ," 6,572 ", 94 , 694 , 706 , 278 , 53 , 32 ," 1,409 ", 322 , 261 ," 3,066 "
053007,Haselhorst,Spandau,2014," 12,553 ", 126 , 46 , 915 , 199 , 312 ," 5,541 ", 205 ," 1,233 ", 431 , 205 , 113 , 53 ," 1,047 ", 113 , 119 ," 2,234 "
053008,Siemensstadt,Spandau,2014," 16,570 ", 193 , 56 ," 1,326 ", 346 , 466 ," 8,084 ", 305 ," 1,575 ", 820 , 249 , 72 , 40 ," 1,286 ", 362 , 104 ," 3,656 "
054009,Gatow/Kladow,Spandau,2014," 5,049 ", 31 , 16 , 413 , 84 , 162 ," 2,344 ", 110 , 481 , 141 , 330 , 31 , 21 , 471 , 26 , 26 , 785 
060000,Steglitz-Zehlendorf,Steglitz-Zehlendorf-Total,2014," 8,415 ", 70 , 39 , 529 , 102 , 265 ," 4,394 ", 195 , 942 , 624 , 463 , 47 , 17 , 866 , 196 , 145 ," 1,576 "
061001,Schloßstraße,Steglitz-Zehlendorf,2014," 18,178 ", 193 , 78 , 785 , 202 , 344 ," 10,523 ", 179 , 789 , 821 , 528 , 28 , 9 ," 1,060 ", 312 , 165 ," 2,189 "
061002,Albrechtstraße,Steglitz-Zehlendorf,2014," 5,986 ", 82 , 48 , 494 , 82 , 247 ," 2,760 ", 165 , 660 , 438 , 278 , 31 , 10 , 762 , 144 , 78 ," 1,514 "
062003,Lankwitz,Steglitz-Zehlendorf,2014," 6,683 ", 60 , 31 , 643 , 150 , 295 ," 2,706 ", 160 , 686 , 241 , 241 , 83 , 43 , 626 , 88 , 260 ," 1,543 "
062004,Ostpreußendamm,Steglitz-Zehlendorf,2014," 7,537 ", 43 , 20 , 561 , 109 , 237 ," 3,604 ", 180 , 815 , 689 , 372 , 31 , 14 , 975 , 215 , 123 ," 1,582 "
063005,Teltower Damm,Steglitz-Zehlendorf,2014," 7,577 ", 75 , 36 , 441 , 88 , 232 ," 4,108 ", 175 ," 1,060 ", 936 , 441 , 33 , 12 , 894 , 202 , 112 ," 1,331 "
063006,Drakestraße,Steglitz-Zehlendorf,2014," 6,851 ", 19 , 15 , 402 , 61 , 205 ," 3,484 ", 182 , 756 , 481 , 288 , 21 , 15 , 574 , 110 , 93 ," 1,141 "
064007,Zehlendorf Südwest,Steglitz-Zehlendorf,2014," 9,397 ", 70 , 54 , 487 , 93 , 237 ," 4,893 ", 269 ," 1,195 ", 557 , 619 , 47 , 12 ," 1,148 ", 397 , 86 ," 1,436 "
064008,Zehlendorf Nord,Steglitz-Zehlendorf,2014," 8,964 ", 50 , 24 , 333 , 67 , 192 ," 5,638 ", 249 ," 1,367 ", 897 ," 1,069 ", 58 , 14 , 945 , 336 , 101 ," 1,504 "
070000,Tempelhof-Schöneberg,Tempelhof-Schöneberg-Total,2014," 12,072 ", 149 , 92 , 936 , 212 , 377 ," 5,727 ", 151 ," 1,002 ", 763 , 336 , 64 , 22 ," 1,012 ", 187 , 344 ," 2,423 "
071001,Schöneberg Nordwest,Tempelhof-Schöneberg,2014," 25,749 ", 484 , 309 ," 2,042 ", 618 , 679 ," 13,336 ", 118 ," 1,106 ", 996 , 610 , 118 , 33 ," 1,273 ", 199 , 887 ," 4,995 "
071002,Schöneberg Nordost,Tempelhof-Schöneberg,2014," 11,468 ", 211 , 116 , 837 , 250 , 431 ," 5,369 ", 164 , 923 ," 1,212 ", 479 , 56 , 17 ," 1,078 ", 254 , 341 ," 2,536 "
072003,Schöneberg Südwest,Tempelhof-Schöneberg,2014," 10,718 ", 99 , 60 , 612 , 129 , 264 ," 4,984 ", 104 ," 1,025 "," 1,124 ", 433 , 45 , 15 , 786 , 169 , 428 ," 1,820 "
072004,Schöneberg Südost,Tempelhof-Schöneberg,2014," 16,811 ", 123 , 49 ," 1,445 ", 347 , 389 ," 7,155 ", 105 , 694 ," 1,512 ", 284 , 49 , 11 ," 1,178 ", 330 , 375 ," 2,904 "
073005,Friedenau West,Tempelhof-Schöneberg,2014," 11,994 ", 80 , 55 , 459 , 63 , 168 ," 7,540 ", 139 , 796 ," 1,061 ", 438 , 51 , 29 , 922 , 345 , 109 ," 1,600 "
073006,Friedenau Ost,Tempelhof-Schöneberg,2014," 8,805 ", 109 , 76 , 634 , 128 , 237 ," 4,665 ", 161 , 904 ," 1,041 ", 355 , 62 , 43 , 804 , 180 , 118 ," 1,779 "
074007,Tempelhof Nord,Tempelhof-Schöneberg,2014," 13,712 ", 94 , 41 , 966 , 224 , 312 ," 4,769 ", 147 , 907 , 924 , 236 , 71 , 29 , 989 , 153 ," 1,236 "," 2,302 "
074008,Tempelhof Südwest,Tempelhof-Schöneberg,2014," 13,285 ", 152 , 109 , 955 , 188 , 438 ," 5,748 ", 191 ," 1,031 ", 537 , 333 , 53 , 16 ," 1,166 ", 326 , 171 ," 2,734 "
074009,Tempelhof Südost,Tempelhof-Schöneberg,2014," 17,917 ", 129 , 57 ," 1,360 ", 329 , 666 ," 8,690 ", 208 ," 2,269 ", 508 , 322 , 107 , 29 ," 1,331 ", 150 , 222 ," 3,651 "
075010,Mariendorf Nord,Tempelhof-Schöneberg,2014," 7,098 ", 86 , 53 , 701 , 145 , 288 ," 3,001 ", 152 , 882 , 231 , 235 , 43 , 23 , 833 , 122 , 165 ," 1,824 "
075011,Mariendorf Süd,Tempelhof-Schöneberg,2014," 8,949 ", 103 , 59 , 847 , 246 , 325 ," 4,155 ", 158 ," 1,019 ", 374 , 349 , 30 , 10 , 704 , 64 , 187 ," 1,885 "
076012,Marienfelde Nord,Tempelhof-Schöneberg,2014," 7,696 ", 122 , 93 , 650 , 122 , 279 ," 3,552 ", 93 , 998 , 464 , 244 , 99 , 23 , 853 , 128 , 110 ," 1,730 "
076013,Marienfelde Süd,Tempelhof-Schöneberg,2014," 9,150 ", 44 , 22 , 680 , 132 , 234 ," 4,586 ", 154 , 680 , 307 , 95 , 80 , 44 , 944 , 73 , 154 ," 1,792 "
076014,Lichtenrade Nord,Tempelhof-Schöneberg,2014," 5,393 ", 39 , 15 , 540 , 63 , 238 ," 2,310 ", 156 , 788 , 151 , 360 , 15 , 5 , 613 , 97 , 24 ," 1,289 "
076015,Lichtenrade Süd,Tempelhof-Schöneberg,2014," 6,326 ", 69 , 38 , 628 , 158 , 298 ," 2,268 ", 144 , 556 , 309 , 178 , 69 , 14 , 892 , 161 , 199 ," 1,527 "
080000,Neukölln,Neukölln-Total,2014," 13,889 ", 179 , 99 ," 1,220 ", 323 , 441 ," 6,080 ", 166 ," 1,075 ", 535 , 396 , 67 , 28 ," 1,313 ", 224 , 364 ," 2,947 "
081001,Schillerpromenade,Neukölln,2014," 14,595 ", 218 , 112 ," 1,530 ", 433 , 477 ," 5,891 ", 78 , 960 , 561 , 383 , 56 , 25 ," 1,645 ", 589 ," 1,467 "," 3,548 "
